timestamp,style,episode,joint_1_angle,joint_2_angle,joint_3_angle,joint_4_angle,joint_1_velocity,joint_2_velocity,joint_3_velocity,joint_4_velocity,brush_x,brush_y,brush_z,brush_vx,brush_vy,brush_vz,action_1,action_2,action_3,action_4
18.39999,SpiralGrowth,1,0.575093,0.463288,-0.734633,-0.202807,0.811288,-0.23047,0.372214,-0.070171,3.546982,-0.622971,-11.50566,0.823287,-0.528276,-0.023174,0.777923,-0.342544,0.391556,-0.031181
18.41999,SpiralGrowth,1,0.589408,0.458273,-0.727953,-0.2047,0.80524,-0.250786,0.375721,-0.063103,3.649635,-0.634327,-11.51056,0.769896,-0.56783,-0.036776,0.769069,-0.361985,0.394735,-0.02399
18.43999,SpiralGrowth,1,0.603607,0.452854,-0.721212,-0.206381,0.798683,-0.270943,0.379167,-0.056013,3.744902,-0.646401,-11.51728,0.714508,-0.603682,-0.050366,0.759729,-0.381198,0.397852,-0.016791
18.45999,SpiralGrowth,1,0.61768,0.447035,-0.714411,-0.207848,0.791622,-0.290929,0.382554,-0.048903,3.832542,-0.659117,-11.52579,0.657299,-0.635803,-0.06386,0.749909,-0.400171,0.400905,-0.009584
18.47999,SpiralGrowth,1,0.631619,0.440821,-0.707551,-0.209101,0.784061,-0.310731,0.385881,-0.041776,3.912353,-0.6724,-11.53609,0.59858,-0.66413,-0.0772,0.739616,-0.418889,0.403896,-0.002376
18.49999,SpiralGrowth,1,0.645415,0.434214,-0.700633,-0.21014,0.776004,-0.330337,0.389146,-0.034634,3.984154,-0.686173,-11.54813,0.53851,-0.688664,-0.090349,0.728856,-0.437344,0.406822,0.004834
18.51999,SpiralGrowth,1,0.659059,0.427219,-0.693658,-0.210965,0.767458,-0.349734,0.39235,-0.02748,4.0478,-0.700361,-11.56189,0.477341,-0.709388,-0.103188,0.717634,-0.455523,0.409684,0.012043
18.53999,SpiralGrowth,1,0.672542,0.419841,-0.686627,-0.211574,0.758426,-0.36891,0.395492,-0.020315,4.103171,-0.714887,-11.57731,0.415284,-0.726323,-0.115681,0.70596,-0.473413,0.412482,0.019247
18.55999,SpiralGrowth,1,0.685856,0.412084,-0.679541,-0.211968,0.748916,-0.387853,0.398572,-0.013144,4.150186,-0.729677,-11.59435,0.352615,-0.739497,-0.127769,0.69384,-0.491006,0.415215,0.026444
18.57999,SpiralGrowth,1,0.698992,0.403953,-0.672402,-0.212147,0.738932,-0.406552,0.401589,-0.005968,4.188782,-0.744656,-11.61293,0.289473,-0.74897,-0.139368,0.681281,-0.508287,0.417881,0.033631
18.59999,SpiralGrowth,1,0.711943,0.395453,-0.66521,-0.212111,0.728482,-0.424993,0.404542,0.00121,4.218934,-0.759753,-11.63299,0.226137,-0.754799,-0.150442,0.668293,-0.525247,0.420482,0.040807
18.61999,SpiralGrowth,1,0.7247,0.38659,-0.657967,-0.21186,0.717572,-0.443166,0.407432,0.008388,4.240639,-0.774894,-11.65445,0.162786,-0.757078,-0.160933,0.654882,-0.541876,0.423017,0.047969
18.63999,SpiralGrowth,1,0.737255,0.377369,-0.650674,-0.211393,0.706208,-0.461059,0.410257,0.015563,4.253922,-0.790012,-11.67721,0.099626,-0.755886,-0.170743,0.641057,-0.558163,0.425484,0.055113
18.65999,SpiralGrowth,1,0.7496,0.367795,-0.643331,-0.210711,0.694398,-0.478661,0.413017,0.022732,4.258832,-0.805039,-11.7012,0.036827,-0.751339,-0.179911,0.626828,-0.574096,0.427885,0.062237
18.67999,SpiralGrowth,1,0.761727,0.357876,-0.635941,-0.209814,0.68215,-0.495961,0.415712,0.029893,4.255448,-0.81991,-11.72631,-0.025383,-0.74357,-0.188279,0.612202,-0.589668,0.430218,0.06934
18.69999,SpiralGrowth,1,0.773628,0.347617,-0.628503,-0.208703,0.66947,-0.512947,0.418342,0.037044,4.243865,-0.834564,-11.75242,-0.086877,-0.732714,-0.195885,0.597191,-0.604866,0.432483,0.076418
18.71999,SpiralGrowth,1,0.785297,0.337025,-0.621021,-0.207377,0.656368,-0.529609,0.420905,0.044181,4.224202,-0.848942,-11.77944,-0.147468,-0.718914,-0.20262,0.5818,-0.619684,0.43468,0.083469
18.73999,SpiralGrowth,1,0.796726,0.326106,-0.613493,-0.205838,0.642852,-0.545937,0.423402,0.051303,4.196604,-0.862989,-11.80724,-0.206989,-0.702334,-0.208509,0.566044,-0.634109,0.436808,0.09049
18.75999,SpiralGrowth,1,0.807907,0.314868,-0.605923,-0.204086,0.628929,-0.56192,0.425832,0.058406,4.16122,-0.876652,-11.8357,-0.265378,-0.683123,-0.21348,0.54993,-0.648133,0.438867,0.097479
18.77999,SpiralGrowth,1,0.818833,0.303317,-0.598311,-0.202121,0.614609,-0.577548,0.428195,0.065489,4.118235,-0.889881,-11.8647,-0.322387,-0.661496,-0.217486,0.533468,-0.661749,0.440856,0.104433
18.79999,SpiralGrowth,1,0.829498,0.291461,-0.590658,-0.199945,0.5999,-0.592811,0.43049,0.072548,4.067836,-0.902633,-11.89411,-0.377992,-0.637596,-0.220537,0.516669,-0.674947,0.442776,0.11135
18.81999,SpiralGrowth,1,0.839894,0.279307,-0.582965,-0.197557,0.584813,-0.607699,0.432717,0.079582,4.010231,-0.914866,-11.92378,-0.432036,-0.611644,-0.222564,0.499545,-0.687717,0.444627,0.118228
18.83999,SpiralGrowth,1,0.850016,0.266863,-0.575234,-0.19496,0.569357,-0.622204,0.434876,0.086587,3.945639,-0.926543,-11.95359,-0.484446,-0.58382,-0.223577,0.482104,-0.700054,0.446407,0.125064
18.85999,SpiralGrowth,1,0.859857,0.254136,-0.567465,-0.192153,0.55354,-0.636316,0.436966,0.093562,3.874288,-0.93763,-11.9834,-0.535134,-0.554339,-0.223541,0.464359,-0.711949,0.448116,0.131855
18.87999,SpiralGrowth,1,0.86941,0.241136,-0.559661,-0.189138,0.537375,-0.650026,0.438987,0.100503,3.796421,-0.948097,-12.01306,-0.584004,-0.523369,-0.222457,0.446321,-0.723393,0.449755,0.138599
18.89999,SpiralGrowth,1,0.87867,0.227869,-0.551822,-0.185915,0.520869,-0.663325,0.440939,0.107409,3.712279,-0.95792,-12.04243,-0.631064,-0.491168,-0.220311,0.428,-0.734382,0.451323,0.145295
18.91999,SpiralGrowth,1,0.887631,0.214345,-0.54395,-0.182487,0.504035,-0.676206,0.442821,0.114276,3.622123,-0.967078,-12.07138,-0.676167,-0.457901,-0.21708,0.40941,-0.744905,0.452819,0.151938
18.93999,SpiralGrowth,1,0.896287,0.200572,-0.536045,-0.178854,0.486882,-0.688659,0.444634,0.121103,3.526205,-0.975554,-12.09975,-0.719384,-0.423785,-0.212789,0.390559,-0.754959,0.454244,0.158527
18.95999,SpiralGrowth,1,0.904632,0.186558,-0.52811,-0.175018,0.469422,-0.700677,0.446376,0.127887,3.424793,-0.983335,-12.12741,-0.760588,-0.389044,-0.207424,0.371464,-0.764535,0.455597,0.16506
18.97999,SpiralGrowth,1,0.912662,0.172313,-0.520145,-0.170979,0.451665,-0.712252,0.448047,0.134625,3.318153,-0.990412,-12.15421,-0.799807,-0.35386,-0.200987,0.352134,-0.773629,0.456878,0.171535
18.99999,SpiralGrowth,1,0.92037,0.157846,-0.512151,-0.166739,0.433623,-0.723378,0.449648,0.141316,3.20655,-0.996781,-12.18001,-0.837022,-0.318445,-0.193524,0.33258,-0.782234,0.458088,0.177949
19.01999,SpiralGrowth,1,0.927754,0.143165,-0.50413,-0.162301,0.415307,-0.734047,0.451178,0.147956,3.090251,-1.002441,-12.20468,-0.872243,-0.283,-0.185013,0.312817,-0.790345,0.459224,0.184299
19.03999,SpiralGrowth,1,0.934807,0.12828,-0.496083,-0.157664,0.396729,-0.744252,0.452636,0.154544,2.969522,-1.007395,-12.22808,-0.905468,-0.247716,-0.1755,0.292858,-0.797957,0.460288,0.190584
19.05999,SpiralGrowth,1,0.941525,0.1132,-0.488012,-0.152832,0.3779,-0.753987,0.454024,0.161077,2.84463,-1.011651,-12.25007,-0.93669,-0.212777,-0.164974,0.272711,-0.805064,0.46128,0.196801
19.07999,SpiralGrowth,1,0.947904,0.097935,-0.479917,-0.147805,0.358833,-0.763246,0.455339,0.167553,2.715835,-1.015218,-12.27054,-0.965961,-0.178369,-0.153518,0.252393,-0.811663,0.462199,0.202948
19.09999,SpiralGrowth,1,0.95394,0.082495,-0.4718,-0.142586,0.339539,-0.772022,0.456582,0.173969,2.583398,-1.018111,-12.28936,-0.993279,-0.14467,-0.14112,0.231915,-0.81775,0.463044,0.209023
19.11999,SpiralGrowth,1,0.95963,0.066889,-0.463662,-0.137177,0.32003,-0.780311,0.457754,0.180323,2.447572,-1.020348,-12.30641,-1.018693,-0.11185,-0.127852,0.211292,-0.82332,0.463817,0.215024
19.13999,SpiralGrowth,1,0.964969,0.051126,-0.455504,-0.131578,0.300319,-0.788108,0.458853,0.186613,2.308609,-1.02195,-12.32157,-1.042223,-0.080067,-0.113702,0.190535,-0.82837,0.464516,0.220949
19.15999,SpiralGrowth,1,0.969954,0.035218,-0.447329,-0.125793,0.280419,-0.795406,0.45988,0.192837,2.166752,-1.022939,-12.33473,-1.063931,-0.049469,-0.098753,0.169656,-0.832897,0.465142,0.226795
19.17999,SpiralGrowth,1,0.974582,0.019174,-0.439136,-0.119823,0.260341,-0.802202,0.460834,0.198993,2.022243,-1.023343,-12.34581,-1.083816,-0.020213,-0.083077,0.148672,-0.836897,0.465695,0.23256
19.19999,SpiralGrowth,1,0.978851,0.003004,-0.430928,-0.113671,0.240099,-0.808491,0.461715,0.205077,1.875317,-1.023192,-12.3547,-1.10195,0.007577,-0.06665,0.127594,-0.840369,0.466174,0.238243
19.21999,SpiralGrowth,1,0.982756,-0.013281,-0.422705,-0.107338,0.219705,-0.81427,0.462523,0.211089,1.726201,-1.022516,-12.36131,-1.118368,0.033772,-0.049603,0.106434,-0.84331,0.466579,0.243841
19.23999,SpiralGrowth,1,0.986297,-0.029672,-0.41447,-0.100828,0.199173,-0.819534,0.463258,0.217026,1.575118,-1.021351,-12.36557,-1.13312,0.058261,-0.031936,0.085207,-0.845718,0.466911,0.249352
19.25999,SpiralGrowth,1,0.989471,-0.046157,-0.406222,-0.094141,0.178514,-0.82428,0.46392,0.222886,1.422286,-1.019732,-12.3674,-1.146242,0.080931,-0.013733,0.063926,-0.847593,0.467169,0.254775
19.27999,SpiralGrowth,1,0.992275,-0.062727,-0.397964,-0.087281,0.157743,-0.828506,0.464509,0.228666,1.267916,-1.017698,-12.36674,-1.157777,0.101703,0.004947,0.042607,-0.848932,0.467353,0.260107
19.29999,SpiralGrowth,1,0.994708,-0.079372,-0.389697,-0.08025,0.136872,-0.832209,0.465025,0.234366,1.112216,-1.015289,-12.36353,-1.167753,0.12048,0.024033,0.021259,-0.849734,0.467464,0.265347
19.31999,SpiralGrowth,1,0.996769,-0.096079,-0.381422,-0.073051,0.115915,-0.835385,0.465467,0.239982,0.955382,-1.012545,-12.35774,-1.176253,0.1372,0.043488,-0.000103,-0.85,0.4675,0.270493
19.33999,SpiralGrowth,1,0.998456,-0.11284,-0.373141,-0.065685,0.094885,-0.838035,0.465835,0.245512,0.797614,-1.009509,-12.34931,-1.18326,0.151795,0.063217,-0.021464,-0.849729,0.467463,0.275543
19.35999,SpiralGrowth,1,0.999768,-0.129643,-0.364854,-0.058156,0.073794,-0.840154,0.46613,0.250956,0.639101,-1.006224,-12.33822,-1.18885,0.164224,0.083172,-0.04281,-0.848921,0.467352,0.280494
19.37999,SpiralGrowth,1,1,-0.146478,-0.356563,-0.050467,0.052658,-0.841744,0.466352,0.25631,0.478577,-1.002656,-12.32445,-1.20393,0.178418,0.103271,-0.064132,-0.847577,0.467167,0.285346
19.39999,SpiralGrowth,1,1,-0.163334,-0.34827,-0.04262,0.031487,-0.842801,0.4665,0.261574,0.317927,-0.998992,-12.30799,-1.204877,0.183207,0.123453,-0.085411,-0.845698,0.466908,0.290096
19.41999,SpiralGrowth,1,1,-0.1802,-0.339975,-0.034618,0.010297,-0.843326,0.466574,0.266744,0.157844,-0.995269,-12.28884,-1.200617,0.18613,0.143647,-0.106637,-0.843284,0.466576,0.294744
19.43999,SpiralGrowth,1,0.999806,-0.197067,-0.331681,-0.026463,-0.010899,-0.843319,0.466574,0.271819,-0.001871,-0.991491,-12.267,-1.197869,0.188927,0.163794,-0.127796,-0.840338,0.46617,0.299287
19.45999,SpiralGrowth,1,0.999236,-0.213922,-0.323387,-0.018159,-0.032089,-0.842778,0.466501,0.276798,-0.16143,-0.987687,-12.24249,-1.196692,0.19017,0.183821,-0.148874,-0.836861,0.46569,0.303723
19.47999,SpiralGrowth,1,0.998289,-0.230756,-0.315097,-0.009709,-0.053259,-0.841706,0.466354,0.281679,-0.320661,-0.983904,-12.21534,-1.194229,0.189185,0.203633,-0.169858,-0.832856,0.465137,0.308052
19.49999,SpiralGrowth,1,0.996966,-0.247558,-0.30681,-0.001115,-0.074395,-0.840101,0.466133,0.28646,-0.47939,-0.980184,-12.18557,-1.190473,0.186008,0.22322,-0.190734,-0.828324,0.46451,0.312271
19.51999,SpiralGrowth,1,0.995269,-0.264318,-0.298528,0.007619,-0.095483,-0.837967,0.465839,0.291138,-0.637448,-0.97657,-12.15324,-1.185431,0.180677,0.24246,-0.21149,-0.823269,0.46381,0.316379
19.53999,SpiralGrowth,1,0.993198,-0.281024,-0.290253,0.016491,-0.116512,-0.835302,0.465471,0.295714,-0.794661,-0.973105,-12.1184,-1.179097,0.173244,0.261343,-0.232113,-0.817694,0.463037,0.320374
19.55999,SpiralGrowth,1,0.990754,-0.297666,-0.281986,0.025496,-0.137467,-0.832111,0.46503,0.300184,-0.950863,-0.96983,-12.0811,-1.171521,0.163763,0.279761,-0.252589,-0.811603,0.46219,0.324256
19.57999,SpiralGrowth,1,0.987939,-0.314234,-0.273728,0.034632,-0.158335,-0.828393,0.464515,0.304547,-1.105882,-0.966784,-12.04141,-1.162643,0.152308,0.29769,-0.272905,-0.804999,0.461271,0.328023
19.59999,SpiralGrowth,1,0.984755,-0.330717,-0.26548,0.043897,-0.179103,-0.824152,0.463927,0.308803,-1.259545,-0.964005,-11.9994,-1.152472,0.138965,0.315046,-0.293049,-0.797886,0.460279,0.331673
19.61999,SpiralGrowth,1,0.981204,-0.347105,-0.257244,0.053285,-0.199758,-0.819391,0.463266,0.312949,-1.411684,-0.961528,-11.95516,-1.141043,0.123817,0.331795,-0.313008,-0.79027,0.459214,0.335205
19.63999,SpiralGrowth,1,0.977287,-0.363387,-0.249022,0.062794,-0.220286,-0.814112,0.462531,0.316983,-1.562121,-0.959389,-11.90878,-1.128272,0.106963,0.347889,-0.33277,-0.782154,0.458076,0.338619
19.65999,SpiralGrowth,1,0.973009,-0.379553,-0.240813,0.072422,-0.240676,-0.808319,0.461724,0.320905,-1.710683,-0.957619,-11.86034,-1.114221,0.088516,0.363279,-0.352321,-0.773544,0.456866,0.341911
19.67999,SpiralGrowth,1,0.96837,-0.395594,-0.232621,0.082163,-0.260914,-0.802016,0.460843,0.324713,-1.857198,-0.956247,-11.80995,-1.098861,0.068574,0.377906,-0.371648,-0.764446,0.455585,0.345082
19.69999,SpiralGrowth,1,0.963375,-0.411498,-0.224445,0.092015,-0.280987,-0.795205,0.45989,0.328405,-2.001485,-0.955302,-11.75772,-1.082154,0.047277,0.391734,-0.390743,-0.754864,0.454231,0.348131
19.71999,SpiralGrowth,1,0.958026,-0.427256,-0.216287,0.101975,-0.300882,-0.787893,0.458864,0.331981,-2.14337,-0.954807,-11.70375,-1.064137,0.024745,0.404752,-0.409589,-0.744806,0.452805,0.351056
19.73999,SpiralGrowth,1,0.952327,-0.442857,-0.208149,0.112038,-0.320587,-0.780083,0.457766,0.335439,-2.282669,-0.954784,-11.64817,-1.044745,0.001116,0.416887,-0.428177,-0.734278,0.451308,0.353856
19.75999,SpiralGrowth,1,0.946281,-0.458293,-0.200032,0.122201,-0.34009,-0.77178,0.456595,0.338777,-2.419205,-0.955254,-11.59108,-1.024022,-0.023477,0.428176,-0.446495,-0.723286,0.44974,0.356531
19.77999,SpiralGrowth,1,0.939892,-0.473553,-0.191937,0.132461,-0.359378,-0.762989,0.455352,0.341995,-2.552801,-0.956231,-11.53261,-1.001966,-0.048877,0.4385,-0.46453,-0.711837,0.4481,0.359079
19.79999,SpiralGrowth,1,0.933164,-0.488627,-0.183865,0.142814,-0.378439,-0.753717,0.454038,0.345092,-2.683272,-0.95773,-11.47289,-0.978534,-0.074938,0.447917,-0.482274,-0.699937,0.44639,0.361499
19.81999,SpiralGrowth,1,0.926101,-0.503506,-0.175818,0.153256,-0.397261,-0.743968,0.452651,0.348066,-2.810439,-0.95976,-11.41204,-0.953754,-0.101504,0.456393,-0.49971,-0.687597,0.444609,0.363791
19.83999,SpiralGrowth,1,0.918709,-0.518181,-0.167797,0.163783,-0.415832,-0.73375,0.451194,0.350917,-2.934127,-0.962329,-11.35018,-0.927656,-0.128424,0.463903,-0.516832,-0.674822,0.442758,0.365954
19.85999,SpiralGrowth,1,0.910991,-0.532643,-0.159802,0.174392,-0.43414,-0.723068,0.449665,0.353642,-3.054148,-0.965439,-11.28746,-0.900165,-0.155522,0.470436,-0.533629,-0.66162,0.440837,0.367986
19.87999,SpiralGrowth,1,0.902952,-0.546881,-0.151837,0.18508,-0.452174,-0.711929,0.448065,0.356243,-3.170338,-0.969092,-11.22399,-0.871419,-0.182664,0.476003,-0.550087,-0.648001,0.438847,0.369888
19.89999,SpiralGrowth,1,0.894598,-0.560888,-0.143901,0.195841,-0.469923,-0.700341,0.446394,0.358716,-3.28252,-0.973285,-11.15991,-0.841369,-0.209651,0.480628,-0.566196,-0.633973,0.436788,0.371658
19.91999,SpiralGrowth,1,0.885934,-0.574654,-0.135996,0.206673,-0.487374,-0.688311,0.444652,0.361062,-3.390523,-0.978012,-11.09534,-0.810022,-0.236349,0.484252,-0.581951,-0.619543,0.434659,0.373297
19.93999,SpiralGrowth,1,0.876964,-0.588171,-0.128123,0.217571,-0.504518,-0.675845,0.442841,0.36328,-3.494188,-0.983264,-11.03041,-0.777486,-0.262568,0.486958,-0.597336,-0.604723,0.432461,0.374803
19.95999,SpiralGrowth,1,0.867696,-0.60143,-0.120284,0.228532,-0.521343,-0.662953,0.440959,0.365369,-3.593352,-0.989028,-10.96525,-0.743735,-0.288189,0.488699,-0.612345,-0.58952,0.430196,0.376175
19.97999,SpiralGrowth,1,0.858134,-0.614423,-0.112479,0.239552,-0.537839,-0.649642,0.439008,0.367327,-3.687863,-0.995287,-10.89998,-0.708828,-0.31299,0.489533,-0.626966,-0.573946,0.427862,0.377414
19.99999,SpiralGrowth,1,0.848286,-0.627141,-0.104711,0.250627,-0.553995,-0.63592,0.436988,0.369156,-3.777579,-1.002025,-10.83472,-0.672874,-0.336874,0.489462,-0.641192,-0.558008,0.425461,0.378519
20.01999,SpiralGrowth,1,0.838156,-0.639577,-0.096979,0.261753,-0.569801,-0.621797,0.434898,0.370853,-3.862362,-1.009218,-10.76958,-0.635872,-0.359658,0.48852,-0.655013,-0.541717,0.422993,0.379489
20.03999,SpiralGrowth,1,0.827751,-0.651723,-0.089286,0.272925,-0.585247,-0.607281,0.43274,0.372418,-3.942082,-1.016842,-10.70469,-0.597903,-0.381187,0.486732,-0.668419,-0.525087,0.420458,0.380324
20.05999,SpiralGrowth,1,0.817079,-0.663571,-0.081633,0.284141,-0.600324,-0.592382,0.430514,0.373852,-4.016625,-1.024868,-10.64014,-0.559068,-0.401323,0.484121,-0.681404,-0.508123,0.417856,0.381025
20.07999,SpiralGrowth,1,0.806145,-0.675113,-0.07402,0.295395,-0.615021,-0.577108,0.428219,0.375152,-4.085883,-1.033267,-10.57604,-0.519437,-0.419954,0.480759,-0.693959,-0.490837,0.415188,0.38159
20.09999,SpiralGrowth,1,0.794957,-0.686342,-0.066449,0.306685,-0.62933,-0.56147,0.425857,0.376319,-4.149765,-1.042005,-10.51249,-0.479114,-0.436901,0.476623,-0.706075,-0.473243,0.412455,0.382019
20.11999,SpiralGrowth,1,0.783522,-0.697252,-0.058921,0.318005,-0.643242,-0.545477,0.423428,0.377352,-4.208189,-1.051047,-10.44958,-0.438178,-0.452079,0.471819,-0.717744,-0.455351,0.409657,0.382313
20.13999,SpiralGrowth,1,0.771846,-0.707835,-0.051438,0.329353,-0.656746,-0.52914,0.420932,0.378251,-4.261089,-1.060354,-10.3874,-0.396756,-0.465359,0.466323,-0.728961,-0.437168,0.406794,0.38247
20.15999,SpiralGrowth,1,0.759938,-0.718084,-0.044,0.340723,-0.669837,-0.512469,0.418369,0.379016,-4.308415,-1.069886,-10.32604,-0.354943,-0.476624,0.460244,-0.739717,-0.418711,0.403867,0.382492
20.17999,SpiralGrowth,1,0.747805,-0.727993,-0.03661,0.352113,-0.682504,-0.495473,0.41574,0.379646,-4.350129,-1.079602,-10.26556,-0.312853,-0.48579,0.453592,-0.750006,-0.399989,0.400876,0.382378
